order_id,branch_id,customer_id,payment_method_id,order_date_time,order_type,total_amount
cff9c1bf-67ee-4165-b,2,600027e8,0e1cb7e3-fad5-4e60-a,2024-01-15T07:19:16,delivery,3706.35
cfb8f59d-612c-4b9a-8,2,026530cd,b9583c69-912a-453c-a,2023-01-13T11:19:06,delivery,37499.35
5fcb000d-d055-4206-b,2,95c5fb98,b6761ccd-2f7e-428b-a,2024-06-01T12:43:29,delivery,19244.14
97e9f2f9-6c5a-4810-b,2,600027e8,d4f66e73-3c83-4da4-8,2024-01-21T02:08:53,walk in,41650.87
967634a0-05d8-4767-a,3,5987baf1,e87127f8-4775-4556-9,2024-11-02T09:03:15,delivery,26956.72
939e70a8-3ba9-4916-8,3,600027e8,e787b1f1-cdb2-4d4e-8,2023-05-24T06:51:09,walk in,3836.91
30cb1cca-5794-42f1-a,4,d64a3ce0,6019f6ce-fafa-4051-8,2024-08-20T08:27:38,walk in,37817.9
2c3e9e8c-7fd8-44f1-a,4,9c9cea0c,e707bdea-e578-4ad6-a,2024-09-27T08:33:05,walk in,7787.53
a7776b88-53c1-4df4-9,3,a70ce1b5,d9ee335c-537f-4af7-9,2023-07-02T12:41:38,walk in,40686.27
4b32eb17-7e60-4847-b,4,213f191f,94bbbb3f-a445-425a-9,2024-01-25T02:07:32,delivery,45061.7
dfe3c9e1-ae29-486f-9,3,d64a3ce0,303a519a-fcaf-46b8-b,2023-08-02T10:08:39,walk in,6162.31
00cf31dc-62d2-4cd8-8,1,026530cd,54b66ef3-c043-4c2d-9,2023-08-02T02:18:10,walk in,27811.65
0b5422bc-c098-495e-a,3,213f191f,21d834b6-9731-4aff-a,2024-01-05T17:53:32,delivery,35047.14
fd18835a-fc77-4f37-a,4,d64a3ce0,b7042ccc-9d6b-4fb8-b,2023-07-26T14:00:31,delivery,1492.49
97619905-be49-497a-a,2,9893588c,111c77cf-875c-410d-8,2024-01-29T11:05:14,walk in,8466.59
6812883c-88ee-4ca8-a,3,bcf74d7a,2cebabc2-a3ed-4a3f-a,2023-06-06T03:43:12,delivery,36358.6
d953e302-4553-4718-b,4,95c5fb98,a6e6fc02-c134-404d-8,2024-02-04T01:20:46,walk in,40996.29
06551cf6-1850-4863-a,3,6f055718,4537de25-e2e5-4998-8,2024-04-11T12:35:01,walk in,4293.6
a7d9dbdb-25d2-4f02-a,2,5473da68,07a313bf-779c-4303-a,2023-09-05T01:10:29,delivery,21068.05
2f4e20d8-c022-4a8f-a,2,0f967bcc,ee553a10-2142-4805-8,2024-12-04T15:40:11,delivery,11842.42
3bedc51b-e93b-44e3-9,4,452ec40a,34f4d183-c816-4258-9,2023-07-11T02:56:31,delivery,36578.88
e84f2d79-82f4-4e4d-8,3,9c9cea0c,fa8a3d0d-ca97-4249-8,2023-04-09T01:22:31,delivery,13137.89
fb67b1cd-3af5-41f4-8,4,600027e8,b5e7f184-786e-4554-b,2023-12-11T12:04:42,walk in,14483.3
c092b2d5-14d6-49de-b,1,6f055718,01eadc83-80c3-4a2c-8,2024-10-27T00:38:31,walk in,1053.07
c03487fa-acd7-431e-a,4,6a5ccc2c,af6bd55c-6db6-4428-a,2023-10-06T15:16:55,delivery,37499.83
fdcd1ef8-5456-4d91-a,4,a70ce1b5,d7217f90-8ccb-44fa-8,2024-08-07T16:34:15,walk in,39038.29
7a8f7c54-f8e4-4489-b,4,5987baf1,248973e7-5c9d-44ea-b,2023-03-18T03:23:46,walk in,21130.58
1f1f17b2-b0c2-41ba-8,1,bcf74d7a,a0b02571-70d8-4291-8,2023-05-31T01:40:01,walk in,5784.01
b0192f2c-e683-4224-b,3,d1f6f86c,e95b742b-2981-4e78-a,2023-09-22T20:33:45,delivery,37408.07
5c60ad3d-e268-41a8-8,3,4d23bed5,b702c749-dfe1-442c-b,2023-11-30T02:07:25,walk in,45906.51
74edfc8b-a70c-4db4-b,1,a70ce1b5,517e95d1-b2e0-4753-9,2024-04-10T00:21:02,delivery,46956.98
77a7e5f7-1f78-4f6a-b,3,87f26aee,94e33a68-5828-4327-a,2023-12-23T04:01:45,delivery,3795.67
f0239a90-be1a-4426-b,3,5987baf1,e5c1c903-49e2-45a3-b,2024-01-30T20:30:33,walk in,36450.46
9d30e4b6-2de3-4a06-b,3,a70ce1b5,f4680d4c-3779-4cf4-8,2023-03-12T15:38:43,walk in,40223.82
7d0a70b4-5bb7-4765-a,4,d64a3ce0,cb9989bd-0dd6-4fd8-9,2023-06-30T19:14:38,delivery,31409.73
88be529e-ba13-43e3-b,4,6f055718,a68373a6-ac06-4de8-b,2024-07-05T12:04:47,walk in,31897.48
a39018cc-a424-409a-b,1,6a5ccc2c,78f38926-bc58-43f4-8,2024-09-20T17:07:03,walk in,32243.01
e88a3d31-1021-4b68-b,4,026530cd,7524edd2-5823-4d84-9,2024-10-29T15:21:32,walk in,19005.21
6a9bd017-8881-4b2a-8,3,ae711399,8f557eaa-2390-4b17-9,2023-03-26T04:48:30,walk in,24696.03
6ebf8a61-cd3e-4f0f-8,4,95c5fb98,31d865e4-fe2a-46e6-8,2024-07-05T09:53:01,delivery,46716.1
982c31b0-ac49-4a49-a,2,6a5ccc2c,30672612-eba4-475d-b,2024-07-04T06:40:12,delivery,41931.82
fee99994-91ba-463e-8,2,5473da68,5fcbc56c-eac1-48e5-a,2024-03-12T20:34:29,walk in,12367.11
c1e3d30e-729e-4e57-b,3,9893588c,35bf02c3-ce4d-41f6-9,2024-07-08T11:46:52,delivery,1308.01
ca486008-e873-4586-b,4,62d1c049,c543614c-f7f1-411d-9,2024-08-31T06:27:39,delivery,48767.76
a4f010a1-2739-4836-9,4,9893588c,58e0f9c0-f814-4930-a,2023-10-28T07:06:06,delivery,8737.45
28c73472-dcb7-485c-8,3,9893588c,0d029208-a3c5-4a86-a,2024-09-15T23:50:50,walk in,1311.03
90c1b1a6-9dab-4510-8,1,600027e8,9aca26f9-8c71-4129-b,2024-08-16T17:23:22,delivery,2771.81
1525b0c8-299c-498c-9,2,4d23bed5,e12733da-b6c8-4be3-8,2023-05-22T07:45:28,walk in,40482.64
3ad2e7fa-68cd-449c-a,4,bcf74d7a,eae14c59-a7c5-4cc1-9,2023-05-23T12:04:02,delivery,34159.54
7527fabb-4f23-4990-9,1,9c9cea0c,4a5ba5d1-ec7b-4e99-b,2024-10-17T07:48:15,walk in,36060.61
02d599c8-5089-481e-b,3,d64a3ce0,1e364091-a2dc-453d-8,2023-11-13T17:30:22,walk in,33133.15
19577f23-0904-47fb-8,1,6f055718,b6377c4d-30c5-4b54-8,2023-01-25T18:38:55,walk in,15980.92
30e47190-50f9-484e-9,3,4d23bed5,c27ccf5a-0389-4cf6-9,2023-12-31T04:55:10,delivery,40136.33
31beeffe-e3bb-4fb2-a,1,34a9af41,fde54e63-8b4c-4c6a-9,2023-04-15T10:02:19,walk in,34739.49
54b46887-9b06-4440-a,3,5987baf1,f0337e34-dbad-4b54-8,2023-08-26T22:11:16,walk in,12165.27
f6dd660f-50d6-49e5-9,3,95c5fb98,12b38edb-1a35-4ed9-8,2024-05-09T01:51:32,walk in,24111.81
34ccaae5-1b88-41c6-b,2,62d1c049,095c0a11-e838-4cfc-8,2023-03-24T06:12:47,delivery,38509.38
26196663-3e3e-4994-b,1,ab721ab0,be8df90b-72fa-4a22-a,2024-05-25T18:11:17,delivery,28936.16
e2e40e4b-1977-4bd2-8,1,bcb8a084,d7a19d28-45c2-43a5-8,2023-01-14T08:14:00,delivery,44461.06
4df57798-f08e-48d8-b,3,87f26aee,3297a4b6-73f1-4995-a,2024-09-05T11:10:42,delivery,36663.69
f3619de6-3dfd-4000-8,2,5473da68,386069a2-30e3-4480-b,2024-09-18T10:13:12,walk in,34115.28
bed726f9-a2eb-48d2-a,4,213f191f,c20c09fa-4269-4825-b,2023-12-07T05:40:08,walk in,34097.69
e17ed4be-f1dd-499b-9,3,600027e8,c6807c9c-d80a-4df7-9,2023-09-27T12:42:44,walk in,1786.25
a8d9d618-7db1-4595-a,4,7576714a,80da395c-a655-4707-b,2024-05-29T12:43:21,delivery,20263.56
90441d78-1566-41b0-9,4,bcf74d7a,62cf7d6e-d88b-4fd6-b,2024-04-22T15:16:01,delivery,34979.92
b1a946fb-b167-4511-9,3,600027e8,3425fa63-07b2-4b4f-8,2023-02-07T14:23:07,walk in,17011.0
f58da86f-433c-4bbc-9,1,9893588c,38bd8f16-5e33-4b12-b,2023-02-14T17:58:11,walk in,36815.9
0ac70b3a-abed-49a7-a,1,9893588c,60ab9fab-9fec-4452-b,2024-06-23T15:11:54,walk in,2943.06
e35ada07-5a07-48ab-9,4,5473da68,a21dd1b8-2f11-4ccc-a,2024-03-29T03:05:02,walk in,24122.33
ba703fde-65d8-4ac8-b,2,bcf74d7a,aff55709-2491-4753-a,2023-07-08T11:54:33,delivery,20359.28
ad1d81de-0af8-44fe-a,4,62d1c049,f2cc9d73-5bc0-4fbf-9,2024-10-23T17:07:46,walk in,30928.08
5d309b59-94e5-4ff5-a,2,94820a06,d2a91fd0-d346-4d34-b,2023-06-19T03:50:04,delivery,7085.45
0e924c2e-e3a8-4954-9,2,6a5ccc2c,f22d85d1-af55-4b37-a,2024-01-17T19:31:35,walk in,37924.64
9c004cc0-d3ad-4f43-a,4,9893588c,5b8a8745-1c66-4008-a,2024-03-28T15:01:16,delivery,38258.39
c01c008c-9627-45c3-a,4,0f967bcc,9bfe705c-2199-412e-9,2023-03-12T20:11:30,delivery,20586.24
3c1b41a8-1855-48be-8,1,a9f559fc,0938bb52-4ebe-4e99-8,2023-11-07T20:24:04,delivery,46918.59
f61e802e-a4d1-4b6e-b,4,87f26aee,f1bfb441-af3d-4311-8,2024-09-28T20:58:57,delivery,39488.17
364386af-5685-4ae3-8,1,5473da68,4037fae1-6167-41cf-8,2023-09-09T12:46:05,delivery,44448.01
174c1ed3-eac5-4a5b-a,3,94820a06,62457375-3511-4179-9,2023-09-02T00:51:52,walk in,4470.82
2a6bda31-28c4-420e-a,1,daea58ba,45c7c532-6ef3-4343-a,2023-04-10T00:06:03,delivery,44228.42
ba1bc9ee-f991-4118-a,4,ab721ab0,13218151-3c21-422d-8,2024-03-09T09:54:08,walk in,2472.13
cead57ba-c340-49d1-a,1,d1f6f86c,2c04fe1f-2478-4382-a,2024-09-02T17:35:51,walk in,48434.79
c91c9d8d-591f-45db-8,4,95c5fb98,73547763-3c27-4914-b,2024-01-01T05:43:52,walk in,39705.66
b97e633f-f83f-4bb3-a,3,026530cd,2a663c97-f1c6-48d4-8,2024-05-09T15:28:16,delivery,23629.99
86f3e378-814f-42a9-a,3,d64a3ce0,08b1e245-2e36-485c-8,2023-03-30T16:30:30,walk in,17188.14
0ceb0574-a177-474b-8,3,5987baf1,acd50b3f-9d10-42a9-8,2023-08-28T07:30:34,delivery,9188.96
248c32d4-6713-464a-8,3,bcb8a084,0de33699-c8f4-4fe5-b,2024-07-09T09:39:14,walk in,37777.9
1bb43bf9-02d0-4063-8,2,a70ce1b5,095e25e2-f2ac-4880-b,2023-05-08T04:55:44,walk in,10386.27
c6aeb7c7-420e-4c1e-9,1,635a8ce2,7c364ab6-14b5-4122-8,2024-09-10T16:08:02,delivery,41686.22
a67b111d-9cbf-44f1-8,1,bcf74d7a,72623ce7-8834-4910-9,2023-08-23T06:00:04,walk in,5061.13
b3659cec-c214-4409-b,2,d64a3ce0,1585c1a2-b9e6-4115-a,2023-10-17T15:01:06,delivery,9337.65
bc916e96-453a-45a1-a,4,bcf74d7a,af692eed-197a-43f7-8,2023-09-18T00:08:47,delivery,47155.59
f0d0d6f0-2612-4bd5-8,4,bcf74d7a,7cbe0a59-cef1-4330-8,2023-10-10T08:34:04,delivery,18709.26
90139494-684e-4fc4-9,3,026530cd,852eba7f-7632-4087-b,2023-04-28T13:15:00,walk in,41485.58
7a50b047-e9a8-48d0-8,2,5f811cb9,bf58115f-060c-492b-a,2024-01-23T04:39:36,delivery,31395.75
6f7b954c-5a8a-4afa-b,2,9c9cea0c,d9dce5f4-bb7c-443d-9,2024-05-14T01:46:08,delivery,37209.41
70296d49-5cc7-4e09-a,2,6f055718,c1fe6f71-4b4b-4aac-a,2023-12-14T12:42:35,walk in,45698.21
08eb7894-1982-4884-8,4,600027e8,dd144b9b-5f33-4056-9,2024-03-24T20:46:59,walk in,16818.96
fa7da851-59f8-4a72-8,4,9c9cea0c,bcfc6f9f-370f-44b4-9,2023-01-15T01:41:13,walk in,48424.81
d638c780-35db-433e-8,4,82bde024,75718723-5231-4ad3-b,2024-05-27T02:21:05,walk in,14276.18
d8191d1c-8dee-4e36-9,3,9c9cea0c,1e71639b-9492-47a0-b,2023-01-26T04:08:22,walk in,35104.29
5979060b-df87-4bf8-9,2,7576714a,d4a7a1da-5d96-4c40-8,2023-03-20T15:19:22,walk in,6405.89
aefbc9f5-9335-4f77-b,4,42d6cb5c,c6b4e3c5-d620-4bd2-b,2024-08-21T13:46:57,walk in,46784.63
3b08cfdd-1988-4652-9,4,6a5ccc2c,54c61f18-fde7-4b49-b,2023-11-28T02:42:48,delivery,39143.91
d186e8ae-4d07-4df7-b,3,a70ce1b5,86542fa1-da68-41ef-8,2023-04-02T04:54:43,delivery,10577.8
34c42b23-a078-4cbe-9,4,34a9af41,e5f892d6-8a50-4d53-9,2024-03-12T14:05:21,delivery,6912.12
09b007ec-5f06-4b34-9,2,ae711399,841f183a-7142-412f-b,2024-06-29T03:04:12,walk in,42848.22
c920f380-9896-4bf5-a,2,bcb8a084,6f291029-ccf6-4a53-9,2023-09-02T10:15:12,delivery,38649.76
8e0ffcb3-8206-407e-a,1,6f055718,9bf61388-84ab-43e5-b,2023-11-24T22:22:11,walk in,25008.24
55f782fe-eb06-481d-8,4,9893588c,389c974d-14d8-491b-a,2023-05-08T22:32:35,walk in,9572.12
9b60ad75-8e9f-4880-b,4,82bde024,eeb7db2e-e3c0-4977-8,2023-03-18T22:58:50,delivery,36114.6
66824015-9ad0-4da2-9,3,4d23bed5,437982b1-62c3-4c57-9,2024-01-01T16:49:36,delivery,29549.78
c5b470b5-c910-4e59-8,1,34a9af41,b672d404-3080-4fb5-b,2023-09-16T18:33:16,delivery,24095.39
8893d1a6-1272-49f4-b,2,d64a3ce0,8b37d555-4a7c-4dcb-9,2023-12-21T22:06:29,delivery,45872.83
64eec1d3-7da5-4320-9,1,94820a06,5173ca7e-1612-42bd-8,2023-08-13T21:43:36,delivery,30326.99
fe506dc8-c592-4afa-9,1,5473da68,f18c1732-e81e-44db-b,2024-03-13T11:07:22,delivery,31397.89
474e157b-6987-44e1-8,1,4d23bed5,9f237d24-442d-4aa4-8,2023-07-24T04:36:50,delivery,9581.85
f918501b-739e-4e32-8,2,daea58ba,66ac7812-37d2-4aad-9,2023-05-27T20:48:15,walk in,26587.92
14d2757e-632d-4ec3-b,2,42d6cb5c,91ecfa4b-e1f9-4aff-9,2023-11-29T00:59:13,walk in,37471.45
f30dc630-0905-4ea0-8,3,600027e8,4bb20bdc-acb8-454d-8,2024-06-27T15:10:03,walk in,16903.55
27c6e690-f6dd-43b7-9,2,34a9af41,cff6686a-5163-4e47-a,2024-12-28T16:23:16,delivery,25133.39
a9baa305-09c2-4afc-9,3,d1f6f86c,61ca2ea1-c00d-4707-8,2024-04-18T11:35:38,walk in,27328.39
c35a6f1f-4b52-4b3f-8,4,6f055718,e35e2bc0-26d3-4a05-a,2023-09-29T17:23:07,delivery,23810.35
7730f267-4919-4bcc-b,3,42d6cb5c,2e8127a4-acff-4efd-b,2024-02-25T16:51:55,walk in,4969.58
cd4aa337-ebe3-4877-b,4,d64a3ce0,141ab505-7e16-41f8-8,2023-11-29T23:58:23,walk in,37340.21
4309be75-0506-4d4b-8,3,4d23bed5,785697d6-0095-486c-8,2023-02-06T14:27:58,delivery,33687.48
e131d71c-2f03-4f8b-9,2,0f967bcc,63b9bffc-0dfb-48f9-8,2023-10-16T22:53:52,delivery,47183.02
70bad63a-c3cf-4427-9,4,bcb8a084,e43de721-e6e7-43bd-b,2023-10-29T15:36:32,walk in,48566.66
56e79677-a261-4e93-8,1,a9f559fc,236d8f48-a292-4782-a,2024-12-07T05:50:08,delivery,42550.63
172a7372-0da8-471a-a,2,daea58ba,c1cde291-355e-448f-a,2024-06-08T04:12:25,delivery,5131.76
6b341682-036f-4ec7-9,4,7576714a,9133bf89-b570-4c56-b,2024-09-12T12:04:51,walk in,47501.37
b8ba81b3-3bd8-44fa-8,4,62d1c049,33e57118-364b-489c-b,2023-09-13T15:00:01,walk in,19481.64
2632823d-0142-4e2f-b,1,6a5ccc2c,c0454981-0987-4c7d-b,2024-11-11T19:54:09,delivery,48261.41
6d33af63-02f4-47cd-8,1,026530cd,930d5eef-535c-40b0-a,2024-10-27T18:35:38,delivery,47361.07
08c80f93-694c-4a27-a,2,d1f6f86c,072ad6b8-964a-4419-9,2023-06-27T05:37:13,delivery,14255.74
6ad1e3cd-7191-464a-9,2,34a9af41,c1736cd8-c218-4a14-a,2023-10-21T19:48:17,delivery,27783.09
4f66baea-6175-4c32-a,2,600027e8,7431baaf-5f44-4717-b,2023-06-15T19:18:33,walk in,2770.58
3c0e4626-3fa4-44c3-b,3,94820a06,eae39205-a5b5-462f-8,2024-01-22T13:13:28,delivery,29367.84
7ae790e7-e5ad-4040-a,1,5473da68,acec1a87-379b-4624-b,2023-11-11T16:15:45,delivery,26656.04
a61f8452-ae10-4f37-a,2,5987baf1,2e253140-5058-4131-a,2023-01-02T20:18:26,delivery,31791.61
bd4a2cb8-198a-41c0-9,2,62d1c049,1da1f6ea-91a1-48b6-b,2024-12-12T19:54:04,walk in,6024.74
704cded9-9277-457b-b,2,213f191f,522f7a7f-f530-44c5-8,2023-05-05T01:45:16,walk in,28167.37
cedf9c99-8259-47db-8,4,bcb8a084,4590505c-cb8b-41c7-9,2024-11-04T16:22:12,delivery,30945.48
57410283-b27d-4732-8,2,6a5ccc2c,008ee893-00a1-487e-a,2024-11-13T22:30:48,delivery,39165.63
dc385f77-ee0b-4495-a,1,213f191f,9055eda7-2159-48ed-a,2023-10-26T04:53:07,walk in,27721.88
0f09bc22-15d9-4fc5-9,2,d64a3ce0,1cb71adb-5525-4c8c-a,2024-04-03T07:20:17,walk in,36650.48
d42e6fa7-ffd2-45ac-b,2,ae711399,47202eee-b936-42da-b,2024-05-17T18:14:40,delivery,30050.28
f60307a6-f1f5-42da-8,2,026530cd,ef2eca87-0cad-4bcf-a,2023-12-09T00:12:01,delivery,45177.21
b799f89a-04a3-4f95-a,4,bcf74d7a,4d8febdd-d98a-4a3b-8,2023-06-30T04:10:37,delivery,15852.28
b7bd3fe2-2151-4169-b,1,9c9cea0c,0e7f8ef0-9d5f-4c54-b,2023-04-13T08:27:58,walk in,8982.62
9cf5d3ae-590f-43e6-b,3,ae711399,c72cb809-ee16-428d-a,2024-07-15T02:29:53,walk in,10872.61
624a7d72-9ae3-45c6-9,4,42d6cb5c,5df17d83-c46b-408e-9,2023-11-19T03:12:06,delivery,3174.02
9102e88b-a861-45f1-a,1,34a9af41,d5a5694e-05ad-4140-8,2024-01-05T00:10:12,delivery,4537.42
877ccdf8-c08e-4d06-9,4,5987baf1,6cfd2605-f112-46e4-9,2023-04-12T07:48:49,walk in,24984.9
f7bd03f5-e7f2-4d6a-a,2,d64a3ce0,0252e9a6-1439-43e4-9,2024-03-30T22:58:24,walk in,44202.84
578d2cc1-135f-43c1-9,2,ae711399,93825eeb-3588-44cc-a,2023-10-13T00:58:42,walk in,31014.51
439313c6-8fd0-4c7d-9,2,452ec40a,c0eaca6d-bf40-4502-b,2023-08-23T22:24:02,delivery,40708.54
1472f37a-a080-438d-b,4,5f811cb9,8b845ca2-9afe-4aca-8,2023-07-10T01:31:56,delivery,2470.81
9b91df94-04d7-4192-9,2,5987baf1,93892e89-9276-4352-8,2024-11-08T16:20:21,delivery,25230.94
a56d0506-1d1c-4a4b-8,1,600027e8,62db3573-85ca-4d8b-a,2024-01-03T06:36:17,walk in,9975.97
2b9c4379-09d4-450b-8,2,5473da68,ee558f47-7f06-4389-9,2023-03-26T23:17:38,walk in,10237.76
e1c36aa1-916c-4e13-9,3,d1f6f86c,85e1a33c-7404-40a1-a,2023-05-11T05:15:57,delivery,37968.18
02876e5a-4647-40ea-a,2,026530cd,25c8d830-d0ac-40e2-8,2024-01-28T11:40:44,delivery,17020.29
db5fd7c2-c341-4023-9,4,95c5fb98,10603549-def9-47f0-a,2024-06-02T06:19:19,delivery,3889.8
158f865c-53bb-4246-9,3,5f811cb9,e858e092-3b1e-4bca-8,2023-05-18T03:38:01,walk in,42480.27
4c46a463-48c7-42b8-a,4,daea58ba,719fa88c-9579-44ba-9,2023-01-07T06:23:30,delivery,5369.06
bf829aa1-fef5-4ba5-b,2,a9f559fc,28bc8bbf-d5ea-422e-b,2024-01-11T16:54:41,delivery,12636.47
f105fc24-9ca2-4119-b,4,a70ce1b5,2598a8d1-044a-4bde-b,2023-03-19T04:46:06,delivery,33454.83
f53f7e6d-bcc5-4fe0-8,2,452ec40a,c35fbf4f-a5ae-4336-b,2023-01-13T08:56:06,walk in,39149.98
c3d67d31-e56d-481d-9,3,7576714a,c3d6a436-4ccd-4a5e-8,2024-12-05T11:47:09,walk in,3853.11
f49c3bad-fdb2-40a6-9,3,62d1c049,73d65680-1286-4d9b-8,2024-12-05T11:37:51,delivery,8268.34
d69984ca-753d-431c-a,3,95c5fb98,a2eafc5d-12d7-4bb5-b,2023-02-06T08:12:41,walk in,28939.67
62070665-8370-4c78-a,2,9c9cea0c,eeffb26d-218a-4b3f-b,2023-02-18T12:10:03,delivery,21655.23
c2ecd2a3-22ab-4a16-8,3,4d23bed5,78bca952-49d7-4cec-9,2024-11-30T09:47:10,delivery,18971.46
536fac15-23d4-4dbe-b,2,95c5fb98,defecb54-5cc2-44c3-9,2024-06-19T02:47:14,delivery,45200.41
48ab4df0-e22f-4003-a,3,0f967bcc,5367572e-4f60-40e3-8,2023-09-29T06:47:07,delivery,30209.64
e3038a25-8e93-4c20-8,4,600027e8,6f72acfc-7992-4f4b-8,2024-05-13T15:22:48,walk in,37562.73
154e9313-8672-49b6-a,1,94820a06,97680133-3c19-42ae-a,2023-11-18T01:41:59,walk in,40173.37
d3596f58-5e12-495f-8,4,5987baf1,3da33b93-e29c-4e04-9,2024-06-04T22:23:20,walk in,44940.19
bf3d10fc-30f8-49a3-b,3,0f967bcc,6c0ee1d5-9842-4c9f-a,2023-07-30T09:46:23,walk in,10017.39
0b8d091e-9270-4d38-a,2,daea58ba,230c4d8c-a7d6-4199-9,2023-11-26T04:38:58,walk in,31722.59
b826783d-c03e-4f81-b,4,87f26aee,d2dec337-4de2-4233-a,2023-01-03T00:53:52,delivery,14076.74
5fabe30a-8981-42b1-9,2,9893588c,65065966-ec40-4528-a,2023-03-14T02:35:54,walk in,36969.72
b3d1900b-9d3c-4625-b,2,213f191f,697f5f20-2c00-44d1-a,2024-07-25T22:25:26,walk in,40509.04
59e2c466-eaba-467f-a,3,ae711399,bc09f6b3-3f82-409d-8,2024-12-13T15:30:21,delivery,46024.17
92544147-0263-4a63-8,1,6a5ccc2c,ab36bafe-2586-4d20-b,2024-12-12T10:21:39,walk in,29648.74
69509506-0d25-497f-b,4,600027e8,a3e78fe6-e286-452a-9,2024-12-29T08:32:39,walk in,14564.35
03994f95-01ca-4ebc-9,3,0f967bcc,ad3814a0-e646-4133-b,2024-05-07T02:39:44,walk in,15274.77
002ed59e-bc2f-45ac-8,4,ab721ab0,2a606d50-2fd7-4218-b,2023-09-26T08:12:54,delivery,25537.89
6cadb365-5a5c-4cff-8,1,026530cd,3729437f-b9c7-4720-b,2024-05-29T16:46:52,walk in,12213.0
e8893ccd-8bfe-473a-8,3,026530cd,7524edd2-5823-4d84-9,2024-05-05T22:05:08,walk in,44463.29
7ad7dca4-dc6c-4da7-9,1,5f811cb9,479a754f-aab2-43b6-8,2024-07-05T22:03:58,delivery,27677.94
94aae2d2-774c-470e-9,2,6f055718,2fc08651-8f41-4371-a,2023-09-19T21:26:08,walk in,18097.5
c270971e-90a4-4450-9,3,ae711399,4d79da69-e75f-4ee2-a,2023-10-10T20:27:47,walk in,8268.76
7734bfdf-5142-4f64-b,1,5473da68,05d482f2-9f92-4347-b,2023-12-03T09:16:38,walk in,7953.45
8fe9d919-3c7d-45cf-8,3,42d6cb5c,957c8acd-af7c-449a-a,2023-05-03T07:11:35,walk in,26976.89
6bf861db-55f5-4e56-b,3,95c5fb98,499500d2-d357-4d92-9,2024-01-28T20:25:04,walk in,1511.89
bf14b5f6-49f2-45b4-a,1,82bde024,b4c472c9-4894-4322-8,2023-10-25T15:12:08,walk in,22705.37
c1ab88fa-d84c-444d-a,2,452ec40a,4e32d757-fae2-46e0-b,2023-11-01T14:53:07,walk in,34839.83
8847fadf-359b-417e-a,2,5987baf1,18a72d40-7407-408c-9,2024-03-13T05:06:22,walk in,45993.78
4c29f44b-abc6-4159-a,2,d1f6f86c,46327271-d68e-4c37-b,2023-11-24T13:22:22,delivery,13707.27
3791019e-0dd8-4c08-9,4,ae711399,18c0c2cc-468c-466b-a,2024-10-08T03:42:10,walk in,12231.27
1c5cb239-4765-4f13-8,2,5f811cb9,c05e4951-ba9c-4d31-a,2023-03-13T09:16:37,walk in,16317.76
2f35b24d-e8af-4684-8,2,d1f6f86c,7a418101-9521-4a0a-b,2023-06-14T15:34:36,walk in,23115.8
05cb1cab-6ac8-4576-b,4,5f811cb9,f24f9653-8d62-466a-b,2023-01-27T16:10:59,delivery,26537.27
04ff25c9-0248-429f-a,3,d1f6f86c,b4a25f3a-147a-4723-a,2024-02-20T23:28:28,walk in,13801.35
3d57700b-c63c-4955-9,3,94820a06,d569fef2-af96-41da-a,2024-10-22T10:09:43,walk in,26702.07
379d0b7c-1e3d-467d-b,3,635a8ce2,6ca6d10d-076d-47cc-a,2023-07-17T20:47:44,walk in,17077.66
d4262a0b-0ca7-47e3-a,1,daea58ba,fe88faab-d50c-4227-9,2023-03-26T12:44:35,delivery,32378.82
c6969056-3dd9-44dc-b,3,ae711399,b0c4e07e-2787-4eef-9,2024-10-07T22:07:07,walk in,33565.26
2e2d7cff-ba3d-4cab-9,2,a70ce1b5,431eb767-b1dc-44f5-8,2023-06-02T16:26:56,walk in,21067.33
e1bfe2b4-57dc-4999-9,1,5987baf1,0df36782-4b31-497d-a,2023-09-02T05:53:47,walk in,6247.75
b354d0d2-6c50-48d4-a,4,600027e8,c2abedee-8bf2-4a91-b,2024-05-07T01:01:53,delivery,6326.27
a61245d4-5b0a-467a-9,1,bcf74d7a,99662f60-3659-4ff2-9,2024-05-14T10:11:59,delivery,11997.43
58ee3087-60e0-4c57-a,3,9c9cea0c,653c3138-eda4-4f97-8,2023-08-21T10:15:57,walk in,12035.54
51e9e249-4da4-4f64-b,4,42d6cb5c,be47c007-ddc1-4f0d-9,2023-08-20T12:45:54,walk in,21398.6
925acf6d-60b8-492a-a,4,87f26aee,580a2e32-3ab8-452f-a,2024-11-24T12:05:51,walk in,21792.54
8ac382ac-4531-4068-a,1,87f26aee,413a76e8-b697-4a9d-9,2024-03-09T04:56:36,delivery,2066.16
11765315-213f-4492-b,2,34a9af41,e8cfb899-437e-4279-b,2023-05-12T12:04:34,walk in,29584.61
2821946c-232c-41ce-b,3,95c5fb98,cc8cfb2b-1599-4bb6-9,2024-12-27T12:23:04,walk in,22734.79
f26058b7-87d2-405c-9,2,bcb8a084,fb8d3284-cb16-45b9-b,2023-02-18T02:46:56,delivery,41531.41
564098a2-a7f1-442b-a,2,213f191f,5362b6cf-60c1-4d95-9,2023-01-22T03:24:34,walk in,49859.07
04c8cf35-987b-4952-9,1,a9f559fc,2684988b-bae7-4f18-9,2024-11-13T00:42:48,delivery,29167.51
