inventory_id,branch_id,menu_item_id,quantity
b0cc5698-0888-4d45-9,3,331448b7-2a9e-44b5-918b-5058ed9e,590
bb980ef2-3b5b-4680-b,1,9ed33489-0ba7-4ada-881d-42bbca59,542
d7df4f16-cb27-41a2-b,2,bc10cebe-3dce-4878-b410-e4e372a1,868
81f122fd-1856-4a38-b,1,c633efd8-ee9f-47cd-b0fd-be4b502e,711
e191fc1e-18aa-4f90-b,1,f394edd3-722d-40cc-9324-a58814ec,831
32dca3bd-edfc-43c7-a,4,4044ddbd-9bcc-4c5f-9a8a-94e537be,284
08c6b876-465c-47e6-9,4,8a9a325c-e3b2-4d7c-8457-1189bac7,101
4b7150d0-d3af-45b3-9,4,c9d6ea27-16f7-44a8-90e8-621da879,396
af205ef3-2d1d-46ea-b,4,18b200fa-40fb-4631-b00f-04078e48,860
dc9fb349-8a88-46d8-9,1,2318e14e-b6fd-44e5-a60b-79c1a859,823
a37621ad-0b9d-4205-9,2,0ac8e52e-2ca9-474f-812d-632da82b,546
19770e02-f767-4bff-a,2,28cf3a8e-a05c-4757-a662-eadf7e1b,994
e1697f5a-c130-44a0-a,1,e8054f47-fa14-48dd-a4c0-acbeb09a,993
99a38371-04e8-40f5-8,1,a7bbc048-c7c5-4a2b-b66f-e6c0df54,175
8b22f454-df9f-4f55-8,1,91616906-2374-4178-8791-ddb604f0,649
95f28706-d42d-47f8-8,1,2b089d3c-b528-4f29-9d59-10943262,136
f4f28285-043f-44b1-9,4,3c362bfd-c578-42ab-8e9b-0b02925a,375
cb16c410-65f8-4fbc-9,4,51838475-69f3-4398-8918-4ac20b3b,230
d0fbb5d1-a1d1-41bc-a,4,f23f2178-1638-4ee6-b3c5-ffde262c,678
0e560db3-7ccc-4e61-b,3,ace20069-0e41-4cd2-9e7d-98f9c4f5,827
af55b7d9-086e-4e4f-b,2,f4d9a7d9-f7b0-4a6b-a8ed-062c4114,181
bbdb6c44-8f48-479b-9,2,240abf8e-cc1b-43dc-b6a5-6059b9be,672
ca354edd-065c-457f-a,1,5f9093c5-cc52-4ab3-8241-789b6771,204
a908771d-40e7-40a9-8,3,066dc583-6ef6-4d6b-aa36-b4105209,757
e1132f65-d740-42c3-8,4,46f7e63d-2dd9-4e89-8021-51eb1962,602
e1cb12da-a08a-412f-a,2,5042e751-971a-4e21-8051-7e9f49a7,769
22f3cb74-a383-4f79-a,1,05e77015-e541-4857-8089-f04f7913,257
32f1b59d-43e3-437c-8,3,15e85dc2-f8d0-491b-a052-02cfba6a,878
c7e661c2-fb4a-43dc-a,4,24d757c3-ac6f-46f1-bb1b-722f670a,825
5f4cd84a-5d44-4030-a,4,3890c633-8a21-4213-bdbb-93e6bf6c,758
5ba4a5b1-c535-4986-8,1,ad385891-3224-46b2-b83b-fef683c3,307
6c98a615-6aa7-4e22-9,2,39b2807a-6932-4b7b-8110-c4d59557,413
1acb6de5-161f-49f6-8,3,a7946806-cdae-443c-84cc-0c688cc2,253
cb38b75a-cc91-4e58-9,2,f18a284f-e782-4f8e-b1cd-8e0f91df,31
2806d508-28e1-4ecc-b,1,b87fc7f6-b275-4f34-9f25-cf17028c,929
02fea1a8-9526-461c-a,3,0e9745b4-e6e7-455e-abeb-787aa10b,320
ba91d918-65b1-4fa7-b,3,b21f333e-4ec7-4715-ad6d-aac144b8,576
dd654d3f-17f9-4bdd-a,3,2177128b-e7d9-444f-ba80-b27b3a22,886
bf45f39d-bd3b-4c68-9,1,61798925-6489-4f38-9e0e-50ff51be,506
ec296aef-7c79-44aa-9,4,b267c68c-a7eb-4504-a440-1ff9348b,531
3abb3a8b-e2bd-4669-b,2,36036a3f-4f3c-4771-99a8-d1ad26d0,243
a6c04023-9021-42e7-b,4,e89054f8-9a8f-4b54-8397-5f38438b,946
f382614a-1034-42b5-a,1,0f4d7872-35f0-4ef5-9899-10d4b075,309
b88df826-b0db-43dc-b,4,24f188c5-ea08-462b-a213-0cf8380e,997
a240ca69-67d7-45d9-8,2,d616240f-8684-4f43-b278-1f170775,680
6d87b9d3-6d7a-432b-9,1,16e2c84c-db37-4ecf-84ca-48df1b55,585
f5aae784-afec-4fa0-8,1,3409ec3a-65bf-4fd5-8839-4a52af81,674
d97d8504-47fc-4fde-8,2,1acefb18-6f4a-4aae-accc-ec670f82,873
d8385188-f559-42be-b,2,6cbc3439-9041-4bae-89f4-da638a61,29
3c6e9c5a-8417-464c-b,3,9d9c076f-bf91-4fec-9326-2e8db51b,211
480ea7cc-d79e-44c9-b,1,39249d2e-6f63-435c-a679-8c3d8e8b,65
e25846d4-33bd-4054-9,4,660ce149-f694-46e6-b9c4-14c62cc3,715
5d88e443-adcd-4085-b,4,896e3caf-7f64-44f9-8b41-f594b66b,192
1ee594a5-ef39-4dc8-8,4,2cd2232b-5a97-44e4-91b3-1f0c7e1c,595
3c681296-8557-4976-a,2,f10a553a-aed4-4bb4-ba17-5df15dad,952
48d21a33-265c-4535-a,3,e3199448-a734-4296-9f3e-978cf26e,320
6046ce45-f8b3-45b6-b,2,15c0296e-db38-4f48-a42c-bd0c967c,100
9e7128a0-badd-4b66-8,4,8009c237-c0b6-47c5-ab64-d8a7828f,795
d7787692-8abe-4634-a,3,437e006c-c1fb-4f0f-b957-548a472f,943
ead360fa-5ccc-417d-b,3,8de22c5a-4d1d-4def-b534-a4a279e0,267
64f13bbc-6436-411c-b,3,cbeeb4ce-87fa-42c6-b368-abd48dec,594
4423711c-55a7-42aa-9,1,3ad702d6-ac35-40f5-a433-1a9bc8f6,551
312835a6-0446-420d-8,2,94a925c3-5c33-4de3-b393-b7079182,76
84285a6d-e727-4632-b,4,a22d2edb-7914-4056-9ea7-f755405d,356
fb6adf4d-536c-4583-8,2,4ad9badd-1886-4078-a7c5-208867da,497
d0950abd-74da-4d14-8,2,79f0b8cb-d67a-4f27-92cf-f69068b7,427
a49e3eea-2762-469f-8,4,ee8aca74-05fb-4c70-8da7-6c9e5c61,851
36d28b18-caaf-4a75-b,2,56097cbd-83d0-4201-9959-15c81960,963
f42a96d5-3ff6-499e-b,2,6d823c37-7aba-4f92-add1-188ef11e,410
a7215490-146a-4477-a,1,ca73b50e-8ef7-4c81-a8a7-08ef1f5d,451
bd78a18e-52c2-4018-9,4,6755ea6c-a699-417c-b955-9de537ed,327
3c51f5c9-4558-432d-b,4,bd021599-a4bd-4456-b496-6bfc41db,882
8e180f6a-19f5-41dc-a,2,38e11559-621d-4cde-ae59-d4788c30,541
05447385-52be-49a0-a,4,3e04f5d6-2a41-4e1e-a00a-cbff833d,839
0e8c0bb0-8042-4e42-9,3,a03b52a5-aa5f-4c24-b5b3-edec173f,397
34fb1c57-0ed4-43d4-8,3,cba8a3c5-ee36-42fe-9ea0-d2f1e3b3,59
06520af7-d398-4ff9-b,2,2737ae92-e4cd-4598-9d89-8e96cd04,999
1bc61d36-41a1-4bfe-8,3,f1b257cd-8e17-4862-b3ea-9852cd04,790
5437ce58-b2e9-4c7e-a,1,a5bbf9e4-33c0-491f-b2b8-41b3ca89,345
873f7f74-e96f-4656-8,2,cd19210c-8c6f-4b1a-a9d5-966b3bc0,784
fab69d4c-25bf-4db0-9,3,822d2d3c-0387-477c-8bef-47cc2662,405
c368660e-c267-4d3a-8,4,9b1840fa-527f-476b-a83d-4936b7f2,738
3c2fd87a-a825-4ee2-b,2,42cc6201-17b8-4137-8862-7ac75a3b,826
56b76335-1438-4c7e-a,1,b4e7a557-b26f-416c-891f-60a05b25,552
e87c68c8-5d64-4045-b,1,817f2c3a-196f-4e8c-a9cb-c00c504c,37
d422f7f3-a226-4b01-b,4,a8b354da-3c43-4789-996c-f5980b62,924
d18e6fc8-d269-4546-a,1,92b02840-b6c5-4ba5-aba7-db989362,785
9ca83ed0-5597-4a19-8,4,d38a936c-0ab3-43c1-afb1-7f0232fe,3
ba1dc44d-5519-4a6d-a,1,72a444d6-af38-48dd-b08e-25bcbe6e,105
ebe35063-e1b8-4c9b-9,4,9c2d38e3-c5a2-4604-838c-b02bd7b9,821
fe524811-4bf6-463c-b,2,23653dc8-5ff4-4678-89e8-a1c27401,607
862eef3d-912a-4945-8,3,fc552e2e-2ebb-4ba2-9229-5b7358a7,925
a7128207-39f9-4b74-9,2,1b8a5c16-6c36-47ad-83bb-eeea0e9c,740
b58d2970-dab7-445c-b,4,b9d44d71-e8bf-463b-bbfd-0cca9111,664
2d499b19-27dc-458a-b,1,535cfeca-068c-44ae-a0d4-10e4b6c9,1
1dd43b84-8920-438d-b,2,97c97a98-e9e5-4358-a00d-38829ad4,699
282b1620-8c9d-4184-8,2,9505e0d4-9710-4e7a-9783-465bc942,121
0637f642-f8fc-4066-a,4,94a925c3-5c33-4de3-b393-b7079182,387
2609d3f4-c2be-4c42-8,4,b19f9689-b573-4ebf-ae80-9b70784a,883
0efc6b9c-e3a5-4c3f-8,2,1ee073d2-277e-4671-b11e-1ebf4819,884
5de509b3-4588-477a-a,2,8c7b6e3a-9835-4e1f-8b1c-f2665a50,304
de28c23a-2bb9-4e52-8,2,5304bc82-23a5-45f0-93c0-1ac9bb0b,503
7a405588-420d-40fe-9,4,b87f0c34-6d0b-4cd7-a1ba-1d09b381,715
1134e85d-905a-480b-b,4,84fa1a4f-6148-4aff-9c1c-dc882918,867
0c8ff964-fef8-422c-b,2,b63abd3a-3ab4-47c2-a5e0-2ea3ae72,269
35d3aeb1-7f75-4e86-9,4,97bf9a47-fad9-40ec-b5aa-17ec8d52,715
6865be03-46d7-4950-a,3,e23fa012-e595-4182-b681-a0fb75db,954
c4df3541-986c-4016-a,3,d362df51-ec30-4697-8fe3-202bebb8,726
ec0fe681-8408-4fa6-9,4,7f029cb9-3f0e-4a15-84ee-7d156b0a,120
e265e572-2fff-480f-a,4,4b1c09da-f8b6-4572-8934-59d10a30,785
4c4ea4dd-57a4-4481-a,1,18783485-0c4e-4c3b-a97e-0673699a,628
fc5faff7-a294-444f-b,4,bd416824-c581-4b4e-bb0d-3436b753,565
69b70043-c6fb-46a2-9,3,6d7508df-7ee3-4c4c-9bf9-a2d136cb,740
f369ac33-ea1c-46aa-b,4,ed5c2459-1e99-4b29-a094-b2392cf2,416
02a379b8-a6d6-43a9-9,2,2498cec2-fc74-4af4-9879-0d66a3e6,663
ed641fdf-2943-45f9-9,4,af10a8e8-1ed4-4f24-8d44-bc6c4b82,887
539292b1-c053-456f-b,4,230378c9-dace-4f02-8bc6-48f11638,149
d8224dcc-3898-42ce-9,2,450b6ac7-c345-4f8c-8741-0a7741c6,933
909e3996-28b1-4c4e-b,4,35ded47e-a684-48e6-9c62-c1df277c,371
16b87a07-163d-4a4f-b,3,79cf67e9-871e-4708-92b7-419a7a14,273
9ec8b1dc-869b-4e47-9,4,84fd1d43-da17-4a4c-bec7-38613f7c,779
2991f7ad-61a7-40e2-a,4,72a444d6-af38-48dd-b08e-25bcbe6e,502
40668e14-c2ec-476f-8,4,fc33b7c9-99d2-4d03-a8e9-9cca6e63,120
ba289ec5-afac-4d09-8,2,fddc022f-e2b2-4cf2-929b-049f330c,70
4d824e1f-98c6-4005-8,1,37186dd2-3dea-441f-9541-674e2200,725
5cbc9061-a291-4c01-b,3,fc72a214-4ea3-47ee-9b69-d0dbc747,780
f31699aa-4aa0-4a42-9,4,8b0d847f-01bf-405f-804d-0ec67596,206
37f56bbd-69f2-4cf8-b,4,71c033bd-e927-4697-83be-f7148810,154
0f30a14d-6fc2-4c3c-9,2,2eca08bd-dbca-4094-a1c9-36e237f5,865
58b8208f-26d0-4030-b,3,c2252489-a717-4e85-98fb-a0808b8a,89
b12f5249-8258-4ce1-8,4,97061c43-9ff0-436f-84ae-72187cd3,445
86ad2a12-71d0-48f3-a,3,01422def-c528-4623-b8ba-fe9a251b,629
6f5138ae-3909-43b4-9,1,3967da10-aea0-4859-93c5-a8abe721,515
6b72e54a-72e0-432b-8,1,722e5075-e002-4222-8bb6-33da6868,413
90fa4d39-6548-4f0a-8,2,bb55d36f-4e7c-4671-8938-bf82c0ed,32
944f34d1-c95c-4b74-b,1,f45b5fa4-54ce-49de-9a4d-2106f09c,430
b2e43552-dc94-4bf2-8,1,e8326d51-6520-43f6-b08c-883ad766,741
c76430a9-3271-4992-8,4,a3378076-7ced-4bb7-84a9-888868b6,722
d955bcc5-8250-4b93-9,2,692d636b-9a09-4c41-9191-88071265,929
f65ea2ff-f8b5-4e45-a,4,746ba1d6-facb-4c06-93ed-4d91220f,484
839769b4-bab2-4e29-8,4,855139c3-c695-4aeb-8d25-f28ceece,6
7133ddbd-28c4-4b89-9,2,9868948e-7b4f-4837-9ec0-d108791a,134
cf3bf032-d309-44d8-8,2,8ee592c4-2075-43c1-8bf2-63fca696,302
d6f23010-bcad-47c6-a,4,6e23d681-1da8-4ee5-9924-cd9b4a6f,30
9c2530df-0f02-4dfb-b,3,7cf754f0-64c0-4b23-ae98-d0b95e08,984
e941c71b-f443-4cbb-b,1,50184f16-2da2-4907-9ca5-1fd97fef,729
f2676d7d-d44f-4bb6-9,2,76365a83-76b8-4f85-9517-64edb78d,817
8326078c-bde6-44a7-8,1,d367e278-5028-47ef-baa4-d0c0bc3a,250
e452c905-515e-46b4-9,3,f7212745-50df-4555-8a73-a5e50c9c,406
c509a2fb-741c-4367-8,1,0fb01ab7-fe4b-48c2-a5e3-2731bb91,518
d4afc0f6-612f-441b-9,2,d01698d6-487a-4767-9140-93f79797,421
5e4c6472-98db-47b3-b,2,bbba339f-5d54-414f-9967-b6680b73,16
2139b40f-dcac-4f6a-a,3,103ff615-93c0-4467-91b6-6ce5c249,103
606188cf-6e81-4162-8,4,9121c8a1-7b82-4d44-a86b-f5c1008b,720
2cb0deae-3887-44b1-9,4,15d77e1f-c581-4108-be4e-76fc500e,293
3b9170c0-fa9d-4080-9,2,579536b5-ee4d-4d06-8da9-f87132b7,713
97294af5-09e0-4fce-9,4,983e7b72-4057-48ec-9412-333c6583,912
6c985bab-4c2c-48cb-8,3,6ecb4e37-9e91-498f-bcfb-00501481,814
ce6712ca-e37d-485f-8,4,07d6d24b-9b69-45cd-a884-ca28bcfa,343
f57e6183-c40f-4e52-b,1,ccf70928-f9cd-4bed-9362-99ae1d9a,648
23445af3-bc88-4d8f-b,4,1a4a4eee-1e6c-4fbd-bced-9a662b6f,772
cbc3401b-2a83-47e2-b,2,d4061d1b-8331-4a19-8f0a-d10bd624,405
96d90a49-9ddc-4d18-9,4,59b032b7-29a1-4bd9-9cd0-30d089c2,61
e311d9b9-f25b-4dc3-8,1,1d607ec5-5685-40e8-9d82-dcc87021,512
d68b0de5-569c-42c5-8,1,21f1accc-730f-40e8-9315-56bb442e,971
ef0cb697-4aa9-449f-8,4,e699ed75-f248-49c4-ae88-fd636ba1,16
b5593e28-cb50-4787-9,4,6b90fac4-bc74-4d86-805a-c0a5263e,464
45f5530e-e5b5-4a05-8,2,a9b0f1a9-3355-4d54-9001-73038cab,81
c0c15521-9464-4330-a,1,85652fc3-9e69-4741-8610-d95b8bd6,123
caf8fb5e-b445-44ba-8,1,af82b683-eb1b-4513-bc6f-d0177830,569
b04ddce6-0de2-4896-8,1,506249dd-4a40-4ee9-b750-1a7f889d,58
efb93531-2729-482e-8,1,e5d2be10-1320-452f-adf2-724b0cd2,44
7a1d8a73-b993-497e-a,1,cbb6c1e8-2186-40ba-90ba-370312a8,447
6bdd3676-738c-449c-a,1,da657811-68c0-4b4b-b5ea-b334e549,897
84bdbb63-2701-4e7a-b,1,5b4b0a05-378f-4e5f-a7bf-8e53b924,807
8745da57-857e-427d-9,1,982ec932-47f0-4ea6-a490-75178494,101
11c4a3b0-d231-4423-8,1,ce9f748e-423d-4114-b513-928db625,966
c60311dd-d1c9-4fc5-9,1,01c4cd33-6f41-409f-a175-cd693653,364
b289731e-a202-4a28-b,4,40ada4a8-74da-4d9d-a4bf-ebf952ab,310
028a184a-6aad-4fc9-b,1,74ccf986-a529-47d1-9c46-3bf00882,833
31a85900-50a6-42ff-b,4,66d966a6-ff53-41cb-b0d2-0805d776,175
d0818ce3-0f4a-46b0-a,1,7b662d86-4070-47ba-a150-0a8f8822,996
bb5bb18b-7445-4bbb-9,1,c1c598bd-7d7d-4ac9-b9fb-eece2b38,909
661c958d-a9c3-4e86-9,3,6c923ab6-51de-4af9-a0ae-e9e26b4e,860
dc402db1-16ca-472f-a,3,baf9991f-4e87-4a8c-8309-0e509c7a,473
1c576ec6-1180-456d-a,1,c405a06b-08eb-4708-be0e-1c3ae2fb,387
2ce2215f-914e-4f5e-a,4,f4fd4826-ba5a-44a5-beaa-ac4a9a5b,625
d4046f82-2a1d-46dc-b,4,ca00fbe3-3483-4245-b05f-70417e3f,772
23559ea2-9490-4bbf-b,2,434f8fa1-fad4-4c5c-ac91-fde0a7e6,785
4b36d51e-444f-40ea-8,4,05b12904-54a9-496f-8c06-990fa30f,729
41c54b40-4cd3-4366-b,1,211b17f8-d1e4-4785-baf7-e9c42b3e,35
a3768130-6c70-4750-b,4,52879316-c8a9-4c1e-9c07-609dfd7f,328
da50aed2-dc95-4570-a,4,062e6e4f-2ed2-435b-acee-e31ef36b,370
ab7c1811-180d-4b5b-a,2,252477ba-75e8-40eb-93d0-d371e89e,523
5a20faac-13f5-4aab-9,1,7a3b5a0f-344f-4dc3-ad49-f9652018,229
39cf2cf1-4170-4b7e-a,2,50b9988d-3aa0-411b-98e2-fdc125ec,658
f6ccfac1-5f05-4eb2-8,4,6d7af167-3d15-45d1-808c-2dc9f9cf,275
4f9e628a-2f81-42b8-b,4,ecd9a231-3f18-4a72-9f6d-b81a65cb,907
2f3721c6-ac10-4ca0-9,2,d9742865-000f-454d-84c1-de86d413,416
3accf4f2-7ccb-43c5-9,3,6fa75605-39e1-40f6-aa40-0503c878,342
6ab5d808-ac59-46cf-9,2,0136b0a3-6188-4cc4-906f-58032151,418
484a6c5f-cda5-4c2f-8,4,0d7b83db-8ac0-4ad0-84b3-738ac0d4,99
47d02c01-d95f-4feb-b,1,270dc6b5-03a7-4758-9ac6-e4425707,740
82f83ae0-aca5-47a0-9,3,ce365c55-c593-4703-8cde-3ccbdb9e,999
917fa996-7fcc-4fbc-8,4,83d8ee23-91cd-49a8-a456-8ca54235,479
511aa189-43d5-4904-8,2,81fab0db-d5e7-4e49-98d8-cfe55e35,948
653050dc-51c7-4cef-a,2,687d0189-70d2-416a-8833-490ccbfb,747
54ad3318-e4d9-434a-9,2,21f4abb3-d23a-42be-8ae1-2b16df40,256
1f5a6392-f43f-4a77-9,4,1eca23b1-f1d5-436e-869c-d7538567,803
a5b2dccb-e0f9-4db8-a,4,d100a05d-1e2c-429f-895c-1c2a1fe3,692
64dd8e35-a4f9-4366-8,2,fbe87b1c-559f-4bb8-ba73-46e3819d,145
42904943-e79d-4cef-9,2,adfe2234-82c9-49fc-9072-d0821360,325
45bf4378-7898-4b61-a,4,9efaf268-aa16-4abe-81b6-46aadd77,512
94cdf44e-6c16-4ea4-8,2,03d59d43-c2d7-449a-bac5-b549d342,421
406b00dc-92a2-41ca-8,4,f3126637-e64b-46ad-b72c-3905cc84,790
63739ea3-35d5-4081-b,4,67fc50ce-a7e4-4365-9cb9-682d4448,354
161e1dd2-cb36-4f51-b,4,f6b0085b-9c88-433d-bf2e-1c07cba8,530
42e5a2ab-5fc0-40d8-b,4,9044ac1d-01be-4eae-84d6-b2e04e06,764
c1bdf619-2164-4f44-a,3,3c06251b-5fc2-4ad1-9615-4e3c85a4,209
ab519d41-6386-436d-a,1,9d76dc75-b2d0-414b-a5ec-dcbf87d4,518
057774a9-dce6-4606-8,1,eaffd4c8-4fbe-411b-9af9-a1a7686f,14
c51ed4e3-67ff-4af4-8,4,16299eab-feea-4235-92f4-d58dac91,995
361589c1-45e2-468a-9,3,7017fb04-8e53-4113-a8b2-8ecd695c,47
557b880d-ada9-4242-b,4,d2c9ae30-727f-4956-a6dc-33d844dc,298
272719ca-f5b0-4a79-a,3,b3fe45d9-72b3-4f5f-8f72-b7adb9ca,884
de56fbfb-59d0-4c80-b,2,3fa11f6e-7740-4781-84a3-15c924ac,217
0e820bf6-e3c5-4730-9,3,d4e749ee-a7a8-4d03-8157-3300ffeb,197
de1820da-7a72-4647-b,4,f84078d2-c5be-4de7-b94e-bd15ce36,223
3109f5f4-3886-4f88-b,1,35395a75-e1bd-4a40-adcc-00c0cbdd,602
d23a4432-ed9a-43f8-a,2,066dd58e-f33a-4c9c-b072-56ee6232,825
0f651df3-a8c5-4679-a,4,aaf0c3a3-ef2c-48de-84c5-f5ff5706,213
84d31362-6150-42ec-a,2,79869e0e-b2cd-4cc7-b14e-94c14182,16
9cc731bb-4529-42f4-9,3,dcf1e6b7-743e-4561-8f88-8eaab02a,773
1215027f-b6c4-4653-9,1,bb7a40fc-432d-427b-8a90-022a8f33,698
dc4c7c81-d0b7-4c9a-9,2,98747681-12f6-4c4f-9702-58a89301,518
49cb7c06-ca77-4bf5-b,2,4e089a36-128d-4da9-b00e-ed1ce7fe,933
693a454a-0c51-424c-a,1,5a5f765d-4d7d-414f-974e-003390ff,976
4f5a11d2-ce31-488c-9,2,8207c41d-6df2-454b-89a6-0d961df9,143
05be4e10-49ad-4819-8,4,a65e0ef7-8a4c-4ec1-89fb-6c8cdf55,679
94a770cc-a233-4dd4-b,4,f2c05d40-5742-40cc-b1f5-3072315b,32
b73bf3f1-77c0-4818-9,4,db64b079-c8d5-4dcf-869e-7f448e79,534
09914af2-3b85-49fd-9,4,a1cb78c9-785d-4ed1-b9b5-1880fc05,284
61e4c81b-29fd-43f0-9,2,128611c4-a978-47a5-be29-b8cc2461,180
fd868731-5ec0-4daa-a,1,8fc551e9-4e9f-4f4e-9eea-a78491b1,179
31e5a353-4a40-4df6-a,4,47949b67-6b1d-4d49-a60c-9d7e2b14,871
6ba554c0-0c5a-44ec-b,4,b7cc9887-430c-4a27-aa85-6495ca37,233
7c116cc4-b031-4414-8,2,2fc31424-b3fa-4443-9b23-77592afe,783
e9c62fa5-4415-40ef-a,2,ff37780e-b5bb-4dbb-904c-be28449f,282
163735a2-7fa2-466d-b,2,62a690ac-0017-4ce4-ae83-1a6ce270,966
2c09507d-fb5d-4511-b,3,13e3f8a1-f2b6-42b7-bc85-02e73143,909
042c811c-e4a8-4301-a,1,80ceea97-3b33-4268-b949-c7816edd,524
fb397fc6-92e4-4aa5-a,2,fdd1f22f-5c4d-4b87-aed4-4c87b301,103
34aed9c4-d187-453f-8,4,eb628cce-d945-4954-8389-b1efd7e8,353
b9d3e5d7-970e-4896-9,3,a60e7092-6320-4a58-852b-899391f2,341
d29a8f77-bf7a-4b41-b,3,002badf9-b857-42ae-a524-6124804b,917
d6ea1052-5a94-4536-b,1,8f81207e-8c8b-48d8-8976-fd6e3b4d,615
4835f0d2-25d3-4999-8,1,5c175728-dbad-43b4-8312-1862414d,750
5bfcced5-d73a-44fa-9,2,1e055e79-de8a-4fa7-b10c-62761d62,701
7999a8be-d374-4b1c-8,1,6c7a46af-0668-4daf-9ffd-ef35cf3d,374
f82128e2-6be3-404c-b,2,d3396e6f-88e1-4840-8dcb-1ed8f50e,137
dd5987a0-905c-42aa-8,4,cdfd673a-5941-4773-af16-4bcd265e,327
ed972f20-1180-4c42-a,3,cdbf1d5e-9a41-48fd-b586-31ede643,958
7159fa80-01d3-467f-a,1,3e2111af-4a8b-44a0-bb9a-d251600a,776
211974f6-2205-4be3-9,4,2e17759a-8cb5-4b5b-ad0c-d0b07b96,538
8ddcc173-4268-48e8-b,2,988dfc93-fb91-4106-853b-1fd767b1,965
920c6b9e-533a-46bf-8,3,d834f72a-21ba-4bc2-95b6-77c2df50,279
0ff4dfe6-634c-4713-b,3,d0a49c94-4e6c-4e18-8e7b-5ac77494,152
37627a1a-d562-422a-b,2,a8aabe72-5483-490d-8527-eedd4f27,528
cf03e74c-8d1f-4b7e-8,3,9cae8522-2cc2-4386-9571-df68b337,725
b929c975-4994-450f-9,1,c35ca585-f75b-4955-8d27-30accf60,463
288cfac8-1295-4819-b,2,3c955ca8-7e49-4de3-be05-48bcda9d,944
cd3a3656-7ba8-4def-b,1,16437bcd-7265-4df6-b752-d2f3df4f,99
45117dc8-fa90-4bf8-b,3,51bf6274-d9c1-4503-88bd-eed5dd7b,372
f36279cb-19a4-42de-9,1,5c489aa0-2982-4985-985b-d850503c,426
1b408783-809b-45e5-8,2,6e9a27b5-639f-47e0-a8da-7f77bdda,519
c01a1f06-1e44-433a-9,3,1ed42e06-22f1-41e0-82ba-9a64f044,648
cc1912cd-c1cb-4019-b,3,54473c28-fb47-4ec3-960c-b63250f5,542
2498166c-493a-4c57-8,3,3d1dcdcd-2ca6-4813-b81e-21a02a13,183
ea6f3a1f-c809-4ca9-b,3,570411f4-815a-4143-ad75-b6d17510,593
0ef2fc0b-90e7-4cd3-b,3,f1855ff2-56be-47a1-a270-662ecefb,542
baff0175-c975-4c71-8,4,0064008f-16b1-40a4-a26b-c4faa21a,694
33344d83-6710-4be0-a,1,3f769ebb-e769-42b3-804d-44f25c4b,620
0f9e7578-3fb3-4dbc-a,3,7c94d151-7733-4084-a39b-d1129a2f,748
3dd84c5e-aeff-4580-9,2,bda15d5e-6517-4b20-9c31-397efd14,588
d2599d24-4188-463e-a,4,a9e726dd-55da-46f4-b704-05374db1,73
f68baa07-c37d-4a79-a,1,f5ea960a-43c7-4d6a-a334-16161257,136
6d50779a-68e8-404e-8,3,7700914c-de4a-41f3-b587-4fd6066d,368
2c7bbba1-018a-429d-a,2,3a9f90c7-2176-4690-8661-b73c89ed,89
425d1f6a-f8a0-440a-9,1,b4e7a557-b26f-416c-891f-60a05b25,351
76323637-2a2e-4303-9,2,68b91de2-33f1-4f77-be42-215be3f8,311
f8801efb-cb3c-443f-a,2,56aee210-2f17-4aaf-97b1-53975e57,571
f36a92ce-3b93-4d17-b,1,132764b1-5c80-4852-adc8-48d69061,157
29205261-f9d3-4435-9,3,9ae36685-c43a-4e5f-aa30-d051ce82,243
d6c5129b-091b-44b3-8,4,8f458bf6-fa6b-4ea8-a6da-b54e56b0,843
4bf20208-9b79-40db-9,1,9edada10-b320-40fe-b3e4-8583b0c8,362
833109d6-853b-4985-b,2,2d9275bd-d378-4977-9d97-2a54e668,324
a20c7761-abe2-4ff5-b,2,578cf9dd-0cab-4ce1-a203-a5ed2e23,612
7071285f-673e-4b48-8,2,8a8017b1-f875-4795-9caa-75312638,292
eb4f2a3c-7b16-4fe4-8,2,4bf78e9a-6930-486c-b229-3bbe2a14,687
6eb241e2-2d2c-40ff-8,3,c3c9757d-ba19-4617-aca8-481f4adc,84
64f6b6b4-307e-4f6d-9,4,2d2297e9-4bea-4fa4-bf33-aa25ea82,871
feb66f54-59b8-4268-b,2,839949ea-bbec-4379-bebc-c45afeb7,438
5b723971-eb3f-4514-a,1,dcf1e6b7-743e-4561-8f88-8eaab02a,476
934a2711-e28c-4cc8-b,1,d6c00145-bd22-48bf-ace2-b7cb1a0d,142
c1ed339c-174b-4c4e-9,4,3f6eff05-d9c4-4889-afa8-bec270cc,253
50da68c1-05bf-44dc-a,2,c435c44a-a278-46c9-88c7-210a4761,51
5fc293cf-a0cb-4ce3-b,3,98c5fd5e-7c9d-4e32-a114-f06d6411,71
b16da828-66ad-4d45-a,3,acdef815-8e7b-4343-8c07-4fc789dd,979
d0402376-6e97-44cd-b,2,d64e3fb4-b718-425f-a1c5-9ddfd572,145
14e5bf99-324c-409e-b,1,2f648d54-361a-4966-b5eb-f805f7a2,266
b52493e8-b754-497e-9,1,a505ae50-2db0-48bc-b4e0-bc41b3c3,229
5265f19f-ecde-43bd-8,3,7243521d-aca7-4156-b6a6-b1893c42,373
b57be583-2739-4679-9,2,0fd87cff-bf01-4614-b404-74cf3fa7,521
a341288f-bd48-4c8b-b,3,023ceb2d-435a-403d-b762-b2f732f4,765
